3.600000000000,   0.61600,
3.800000000000,   0.60000,
4.000000000000,   0.60800,
4.200000000000,   0.58400,
4.400000000000,   0.61600,
4.600000000000,   0.60000,
4.800000000000,   0.62400,
5.000000000000,   0.60000,
5.200000000000,   0.60800,
5.400000000000,   0.60800,
5.600000000000,   0.60000,
5.800000000000,   0.62400,
6.000000000000,   0.61600,
6.200000000000,   0.61600,
6.400000000000,   0.62400,
6.600000000000,   0.61600,
6.800000000000,   0.61600,
7.000000000000,   0.62400,
7.200000000000,   0.62400,
7.400000000000,   0.60800,
7.600000000000,   0.60000,
7.800000000000,   0.60000,
8.000000000000,   0.61600,
8.200000000000,   0.61600,
8.400000000000,   0.61600,
8.600000000000,   0.61600,
8.800000000000,   0.60800,
9.000000000000,   0.61600,
9.200000000000,   0.60800,
9.400000000000,   0.60000,
9.600000000000,   0.61600,
9.800000000000,   0.60000,
10.000000000000,   0.59200,
10.200000000000,   0.61600,
10.400000000000,   0.60800,
10.600000000000,   0.62400,
10.800000000000,   0.60000,
11.000000000000,   0.60800,
11.200000000000,   0.60800,
11.400000000000,   0.60000,
11.600000000000,   0.62400,
11.800000000000,   0.61600,
12.000000000000,   0.60800,
12.200000000000,   0.59200,
12.400000000000,   0.60800,
12.600000000000,   0.60000,
12.800000000000,   0.60000,
13.000000000000,   0.60000,
13.200000000000,   0.60800,
13.400000000000,   0.61600,
13.600000000000,   0.60000,
13.800000000000,   0.62400,
14.000000000000,   0.60000,
14.200000000000,   0.60800,
14.400000000000,   0.58400,
14.600000000000,   0.60000,
14.800000000000,   0.61600,
15.000000000000,   0.60800,
15.200000000000,   0.60000,
15.400000000000,   0.60000,
15.600000000000,   0.60000,
15.800000000000,   0.60000,
16.000000000000,   0.60800,
16.200000000000,   0.61600,
16.400000000000,   0.61600,
16.600000000000,   0.60000,
16.800000000000,   0.61600,
17.000000000000,   0.61600,
17.200000000000,   0.60000,
17.400000000000,   0.60000,
17.600000000000,   0.60000,
17.800000000000,   0.59200,
18.000000000000,   0.60800,
18.200000000000,   0.60000,
18.400000000000,   0.61600,
18.600000000000,   0.60800,
18.800000000000,   0.59200,
19.000000000000,   0.60000,
19.200000000000,   0.60000,
19.400000000000,   0.59200,
19.600000000000,   0.57600,
19.800000000000,   0.60000,
20.000000000000,   0.60000,
20.200000000000,   0.60000,
20.400000000000,   0.57600,
20.600000000000,   0.58400,
20.800000000000,   0.58400,
21.000000000000,   0.56800,
