Record Length,2.500000e+03,,   0.000000000000,   0.59200,
Sample Interval,4.000000e-02,,   0.040000000000,   0.56000,
Trigger Point,0.000000000000e+00,,   0.080000000000,   0.56800,
,,,   0.120000000000,   0.56800,
,,,   0.160000000000,   0.56800,
,,,   0.200000000000,   0.54400,
Source,CH1,,   0.240000000000,   0.56000,
Vertical Units,V,,   0.280000000000,   0.58400,
Vertical Scale,2.000000e-01,,   0.320000000000,   0.55200,
Vertical Offset,0.000000e+00,,   0.360000000000,   0.58400,
Horizontal Units,s,,   0.400000000000,   0.54400,
Horizontal Scale,1.000000e+01,,   0.440000000000,   0.56800,
Pt Fmt,Y,,   0.480000000000,   0.56000,
Yzero,0.000000e+00,,   0.520000000000,   0.58400,
Probe Atten,1.000000e+01,,   0.560000000000,   0.54400,
Model Number,TBS1062,,   0.600000000000,   0.57600,
Serial Number,C011593,,   0.640000000000,   0.56000,
Firmware Version,FV:v26.01,,   0.680000000000,   0.57600,
,,,0.720000000000,   0.56000,
,,,0.760000000000,   0.56800,
,,,0.800000000000,   0.57600,
,,,0.840000000000,   0.57600,
,,,0.880000000000,   0.60000,
,,,0.920000000000,   0.57600,
,,,0.960000000000,   0.57600,
,,,1.000000000000,   0.57600,
,,,1.040000000000,   0.60000,
,,,1.080000000000,   0.56800,
,,,1.120000000000,   0.60000,
,,,1.160000000000,   0.57600,
,,,1.200000000000,   0.60000,
,,,1.240000000000,   0.57600,
,,,1.280000000000,   0.58400,
,,,1.320000000000,   0.57600,
,,,1.360000000000,   0.57600,
,,,1.400000000000,   0.56800,
,,,1.440000000000,   0.57600,
,,,1.480000000000,   0.58400,
,,,1.520000000000,   0.57600,
,,,1.560000000000,   0.57600,
,,,1.600000000000,   0.56000,
,,,1.640000000000,   0.58400,
,,,1.680000000000,   0.55200,
,,,1.720000000000,   0.57600,
,,,1.760000000000,   0.54400,
,,,1.800000000000,   0.58400,
,,,1.840000000000,   0.56000,
,,,1.880000000000,   0.57600,
,,,1.920000000000,   0.56000,
,,,1.960000000000,   0.56800,
,,,2.000000000000,   0.55200,
,,,2.040000000000,   0.59200,
,,,2.080000000000,   0.55200,
,,,2.120000000000,   0.57600,
,,,2.160000000000,   0.56000,
,,,2.200000000000,   0.56000,
,,,2.240000000000,   0.56000,
,,,2.280000000000,   0.56800,
,,,2.320000000000,   0.58400,
,,,2.360000000000,   0.56000,
,,,2.400000000000,   0.59200,
,,,2.440000000000,   0.57600,
,,,2.480000000000,   0.59200,
,,,2.520000000000,   0.58400,
,,,2.560000000000,   0.55200,
,,,2.600000000000,   0.59200,
,,,2.640000000000,   0.58400,
,,,2.680000000000,   0.60800,
,,,2.720000000000,   0.57600,
,,,2.760000000000,   0.57600,
,,,2.800000000000,   0.58400,
,,,2.840000000000,   0.58400,
,,,2.880000000000,   0.59200,
,,,2.920000000000,   0.58400,
,,,2.960000000000,   0.58400,
,,,3.000000000000,   0.59200,
,,,3.040000000000,   0.56000,
,,,3.080000000000,   0.57600,
,,,3.120000000000,   0.56000,
,,,3.160000000000,   0.58400,
,,,3.200000000000,   0.57600,
,,,3.240000000000,   0.57600,
,,,3.280000000000,   0.58400,
,,,3.320000000000,   0.55200,
,,,3.360000000000,   0.57600,
,,,3.400000000000,   0.56000,
,,,3.440000000000,   0.57600,
,,,3.480000000000,   0.56000,
,,,3.520000000000,   0.58400,
,,,3.560000000000,   0.55200,
,,,3.600000000000,   0.60000,
,,,3.640000000000,   0.57600,
,,,3.680000000000,   0.57600,
,,,3.720000000000,   0.56800,
,,,3.760000000000,   0.58400,
,,,3.800000000000,   0.56800,
,,,3.840000000000,   0.55200,
,,,3.880000000000,   0.56800,
,,,3.920000000000,   0.56000,
,,,3.960000000000,   0.57600,
,,,4.000000000000,   0.54400,
,,,4.040000000000,   0.58400,
,,,4.080000000000,   0.56800,
,,,4.120000000000,   0.55200,
,,,4.160000000000,   0.56000,
,,,4.200000000000,   0.56000,
,,,4.240000000000,   0.57600,
,,,4.280000000000,   0.57600,
,,,4.320000000000,   0.59200,
,,,4.360000000000,   0.57600,
,,,4.400000000000,   0.56800,
,,,4.440000000000,   0.60000,
,,,4.480000000000,   0.56000,
,,,4.520000000000,   0.56800,
,,,4.560000000000,   0.60000,
,,,4.600000000000,   0.56800,
,,,4.640000000000,   0.59200,
,,,4.680000000000,   0.58400,
,,,4.720000000000,   0.57600,
,,,4.760000000000,   0.58400,
,,,4.800000000000,   0.57600,
,,,4.840000000000,   0.56000,
,,,4.880000000000,   0.57600,
,,,4.920000000000,   0.56000,
,,,4.960000000000,   0.58400,
,,,5.000000000000,   0.57600,
,,,5.040000000000,   0.55200,
,,,5.080000000000,   0.57600,
,,,5.120000000000,   0.57600,
,,,5.160000000000,   0.60000,
,,,5.200000000000,   0.56800,
,,,5.240000000000,   0.55200,
,,,5.280000000000,   0.57600,
,,,5.320000000000,   0.57600,
,,,5.360000000000,   0.59200,
,,,5.400000000000,   0.57600,
,,,5.440000000000,   0.56800,
,,,5.480000000000,   0.57600,
,,,5.520000000000,   0.56800,
,,,5.560000000000,   0.56000,
,,,5.600000000000,   0.56800,
,,,5.640000000000,   0.59200,
,,,5.680000000000,   0.57600,
,,,5.720000000000,   0.60000,
,,,5.760000000000,   0.57600,
,,,5.800000000000,   0.55200,
,,,5.840000000000,   0.60000,
